match_id,season,match_name,home_team,away_team,venue,batting_innings,bowling_innings,Player_name,Starting_11,bowling_team_bowl,batting_team_bat,prev_runs,prev_balls,prev_sixes,prev_fours,prev_wickets,prev_conceded,prev_Overs_Bowled,prev_catches,prev_Dream Team,prev_Total_FP,prev_overs,prev_fielding_heroics,prev_duck,luck,Captain/Vice Captain
17326,2021,RCB v SRH,RCB,SRH,"Sheikh Zayed Stadium, Abu Dhabi",2.0,1.0,Shahbaz Ahmed,4.0,RCB,RCB,8.0,4.0,1.0,0.0,1.0,29.0,"[5, 9, 11]",,1.0,39.0,3.0,,0,37,NC
17327,2021,RR v RCB,RR,RCB,Dubai International Cricket Stadium,2.0,1.0,Shahbaz Ahmed,4.0,RCB,,14.0,9.0,0.0,2.0,0.0,21.0,"[4, 6, 9, 11]",,0.0,24.0,4.0,,0,44,NC
17328,2021,RCB v MI,RCB,MI,Dubai International Cricket Stadium,1.0,2.0,Shahbaz Ahmed,4.0,,RCB,,,,,2.0,10.0,"[14, 16]",,1.0,58.0,2.0,,0,20,NC
17329,2021,RCB v KKR,RCB,KKR,Sharjah Cricket Stadium,1.0,2.0,Shahbaz Ahmed,4.0,,RCB,1.0,3.0,0.0,0.0,,,,,0.0,5.0,,,0,85,NC
17330,2022,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",1.0,2.0,Shahbaz Ahmed,4.0,RCB,,13.0,14.0,0.0,1.0,,,,,0.0,18.0,,,0,66,NC
17331,2022,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",2.0,1.0,Shahbaz Ahmed,4.0,RCB,RCB,,,,,0.0,6.0,[6],2.0,0.0,20.0,1.0,0.0,0,56,NC
17332,2022,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",2.0,1.0,Shahbaz Ahmed,4.0,,RCB,27.0,20.0,3.0,0.0,0.0,16.0,[13],1.0,1.0,47.0,1.0,0.0,0,20,NC
17333,2022,RCB v MI,RCB,MI,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Shahbaz Ahmed,4.0,RCB,,45.0,26.0,3.0,4.0,,,,,1.0,69.0,,,0,78,NC
17334,2022,CSK v RCB,CSK,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",2.0,1.0,Shahbaz Ahmed,4.0,RCB,RCB,,,,,0.0,19.0,"[13, 15]",,0.0,4.0,2.0,,0,54,NC
17335,2022,DC v RCB,DC,RCB,"Wankhede Stadium, Mumbai",1.0,2.0,Shahbaz Ahmed,4.0,RCB,RCB,41.0,27.0,0.0,4.0,0.0,18.0,"[10, 12]",,1.0,57.0,2.0,,0,28,NC
17336,2022,LSG v RCB,LSG,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",1.0,2.0,Shahbaz Ahmed,4.0,RCB,RCB,32.0,21.0,1.0,3.0,0.0,19.0,"[4, 10]",,1.0,49.0,2.0,,0,46,NC
17337,2022,RCB v SRH,RCB,SRH,"Brabourne Stadium, Mumbai",1.0,2.0,Shahbaz Ahmed,4.0,,RCB,26.0,22.0,0.0,1.0,0.0,25.0,"[4, 7, 9, 11]",1.0,1.0,41.0,4.0,0.0,0,24,NC
17338,2022,RCB v RR,RCB,RR,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Shahbaz Ahmed,4.0,RCB,RCB,7.0,12.0,0.0,1.0,,,,,0.0,8.0,,,0,91,NC
17339,2022,GT v RCB,GT,RCB,"Brabourne Stadium, Mumbai",1.0,2.0,Shahbaz Ahmed,4.0,RCB,RCB,17.0,27.0,1.0,0.0,0.0,35.0,"[1, 8, 11]",,0.0,17.0,3.0,,0,83,NC
17340,2022,RCB v CSK,RCB,CSK,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Shahbaz Ahmed,4.0,RCB,RCB,2.0,2.0,0.0,0.0,2.0,26.0,"[4, 9, 11]",,1.0,64.0,3.0,,0,8,NC
17341,2022,SRH v RCB,SRH,RCB,"Wankhede Stadium, Mumbai",1.0,2.0,Shahbaz Ahmed,4.0,RCB,,1.0,2.0,0.0,0.0,1.0,27.0,"[1, 7, 9]",1.0,0.0,38.0,3.0,0.0,0,77,NC
17342,2022,RCB v PBKS,RCB,PBKS,"Brabourne Stadium, Mumbai",2.0,1.0,Shahbaz Ahmed,4.0,RCB,RCB,,,,,0.0,20.0,"[5, 10]",1.0,0.0,22.0,2.0,1.0,0,53,NC
17343,2022,RCB v GT,RCB,GT,"Wankhede Stadium, Mumbai",2.0,1.0,Shahbaz Ahmed,4.0,RCB,,9.0,14.0,0.0,0.0,1.0,40.0,"[8, 10, 12, 14]",,0.0,34.0,4.0,,0,46,NC
17344,2022,LSG v RCB,LSG,RCB,"Eden Gardens, Kolkata",1.0,2.0,Shahbaz Ahmed,4.0,RCB,,,,,,0.0,15.0,"[2, 15]",,0.0,4.0,2.0,,0,80,NC
17345,2022,RR v RCB,RR,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Shahbaz Ahmed,4.0,RCB,RCB,,,,,0.0,35.0,"[4, 8, 11, 13]",2.0,0.0,20.0,4.0,0.0,0,67,NC
17346,2023,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Shahbaz Ahmed,4.0,,,12.0,8.0,1.0,1.0,0.0,35.0,"[5, 9]",,0.0,13.0,2.0,,0,33,NC
17347,2023,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2.0,1.0,Shahbaz Ahmed,4.0,RCB,RCB,,,,,,,,1.0,0.0,12.0,,0.0,0,44,NC
17348,2023,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Shahbaz Ahmed,4.0,RCB,,1.0,5.0,0.0,0.0,0.0,6.0,[8],,0.0,5.0,1.0,,0,99,NC
17349,2023,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Shahbaz Ahmed,4.0,RCB,RCB,,,,,0.0,15.0,[10],2.0,0.0,20.0,1.0,0.0,0,10,NC
17350,2023,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Shahbaz Ahmed,4.0,,RCB,20.0,12.0,0.0,3.0,0.0,11.0,[7],,0.0,31.0,1.0,,0,45,NC
17351,2023,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Shahbaz Ahmed,4.0,,RCB,12.0,10.0,1.0,0.0,,,,,0.0,18.0,,,0,82,NC
17352,2023,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Shahbaz Ahmed,4.0,,RCB,5.0,3.0,0.0,0.0,,,,1.0,0.0,17.0,,0.0,0,50,NC
17353,2023,RCB v KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Shahbaz Ahmed,4.0,RCB,RCB,2.0,4.0,0.0,0.0,,,,1.0,0.0,14.0,,0.0,0,49,NC
17354,2023,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Shahbaz Ahmed,4.0,RCB,,2.0,5.0,0.0,0.0,0.0,25.0,[6],,0.0,6.0,1.0,,0,61,NC
17355,2011,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,,,,,,,,,0,12,NC
17356,2011,PWI v DC,PWI,DC,"Dr DY Patil Sports Academy, Mumbai",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,,,,,0.0,25.0,"[7, 9, 15, 17]",,0.0,6.0,4.0,,0,88,NC
17357,2011,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,,0.0,0.0,0.0,0.0,2.0,39.0,"[8, 10, 12, 14]",,1.0,54.0,4.0,,1,60,NC
17358,2011,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,,,,,1.0,24.0,"[8, 13, 15]",,0.0,29.0,3.0,,0,78,NC
17359,2011,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Shahbaz Nadeem,4.0,DC,,0.0,1.0,0.0,0.0,1.0,28.0,"[7, 9, 11, 18]",,0.0,31.0,4.0,,1,70,NC
17360,2012,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,26.0,"[7, 9, 13, 15]",,0.0,6.0,4.0,,0,78,NC
17361,2012,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,16.0,"[8, 10]",,0.0,4.0,2.0,,0,91,NC
17362,2012,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,1.0,26.0,"[7, 10, 13, 16]",,0.0,31.0,4.0,,0,61,NC
17363,2012,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,9.0,"[13, 15, 17]",,0.0,10.0,3.0,,0,98,VC
17364,2012,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,3.0,16.0,"[10, 12, 14, 16]",1.0,1.0,105.0,4.0,0.0,0,14,VC
17365,2012,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,2.0,16.0,"[2, 4, 6, 14]",,1.0,76.0,4.0,,0,54,NC
17366,2012,DC v PWI,DC,PWI,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,39.0,"[8, 10, 12, 16]",1.0,1.0,24.0,4.0,1.0,0,0,NC
17367,2012,PWI v DC,PWI,DC,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,44.0,"[2, 10, 12, 18]",,0.0,2.0,4.0,,0,37,NC
17368,2012,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,22.0,"[8, 10, 12, 14]",1.0,1.0,16.0,4.0,0.0,0,98,NC
17369,2012,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,2.0,35.0,"[2, 12, 14, 16]",,1.0,62.0,4.0,,0,6,NC
17370,2012,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,30.0,"[2, 8, 10, 15]",,0.0,4.0,4.0,,0,46,NC
17371,2012,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,DC,,,,,0.0,33.0,"[5, 8, 10, 15]",,0.0,4.0,4.0,,0,90,NC
17372,2013,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",1.0,2.0,Shahbaz Nadeem,4.0,DC,DC,0.0,2.0,0.0,0.0,0.0,32.0,"[2, 4, 10, 12]",,0.0,4.0,4.0,,1,77,NC
17373,2013,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,,4.0,8.0,0.0,0.0,2.0,22.0,"[8, 10, 12, 15]",,1.0,62.0,4.0,,0,78,NC
17374,2013,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,,,,,1.0,22.0,"[8, 10, 12, 14]",,1.0,41.0,4.0,,0,3,NC
17375,2013,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,DC,2.0,3.0,0.0,0.0,0.0,26.0,"[8, 10, 12]",1.0,0.0,14.0,3.0,0.0,0,48,VC
17376,2013,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Shahbaz Nadeem,4.0,DC,,0.0,1.0,0.0,0.0,2.0,17.0,"[8, 10, 12, 14]",0.0,1.0,80.0,4.0,1.0,1,54,NC
17377,2013,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,,,,,1.0,26.0,"[9, 11, 13, 17]",,1.0,39.0,4.0,,0,33,NC
17378,2013,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,,2.0,7.0,0.0,0.0,0.0,22.0,"[1, 9, 15]",,0.0,6.0,3.0,,0,17,NC
17379,2013,DC v PWI,DC,PWI,"Shaheed Veer Narayan Singh International Stadium, Raipur",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,20.0,"[2, 8, 10, 12]",,1.0,8.0,4.0,,0,89,NC
17380,2013,DC v KKR,DC,KKR,"Shaheed Veer Narayan Singh International Stadium, Raipur",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,30.0,"[8, 10, 12, 20]",,0.0,4.0,4.0,,0,96,NC
17381,2013,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Shahbaz Nadeem,4.0,DC,DC,,,,,1.0,23.0,"[8, 10, 12, 14]",,1.0,45.0,4.0,,0,49,NC
17382,2013,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,,0.0,3.0,0.0,0.0,0.0,7.0,"[8, 11]",,0.0,10.0,2.0,,1,87,NC
17383,2013,PWI v DC,PWI,DC,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,,,,,1.0,23.0,"[8, 10, 12, 14]",,1.0,41.0,4.0,,0,80,NC
17384,2014,DC v RCB,DC,RCB,Sharjah Cricket Stadium,1.0,2.0,Shahbaz Nadeem,4.0,DC,,6.0,5.0,0.0,1.0,1.0,21.0,"[8, 10, 13, 15]",,1.0,48.0,4.0,,0,79,NC
17385,2014,KKR v DC,KKR,DC,Dubai International Cricket Stadium,2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,32.0,"[6, 8, 17]",,0.0,0.0,2.4,,0,98,NC
17386,2014,CSK v DC,CSK,DC,"Sheikh Zayed Stadium, Abu Dhabi",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,,,,,1.0,29.0,"[9, 11, 13]",,1.0,37.0,3.0,,0,48,NC
17387,2014,SRH v DC,SRH,DC,Dubai International Cricket Stadium,2.0,1.0,Shahbaz Nadeem,4.0,DC,,3.0,8.0,0.0,0.0,1.0,29.0,"[3, 11, 16]",,1.0,40.0,3.0,,0,98,NC
17388,2014,DC v MI,DC,MI,Sharjah Cricket Stadium,2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,1.0,24.0,"[1, 7, 9, 17]",,1.0,31.0,4.0,,0,48,NC
17389,2014,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,1.0,19.0,"[1, 9, 11, 15]",0.0,1.0,41.0,4.0,1.0,0,8,NC
17390,2014,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,1.0,30.0,"[1, 8, 10, 16]",,0.0,29.0,4.0,,0,78,NC
17391,2014,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,27.0,"[5, 7, 9, 11]",,0.0,6.0,4.0,,0,58,NC
17392,2014,RR v DC,RR,DC,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,,,,,0.0,34.0,"[8, 11, 13, 19]",,0.0,2.0,3.2,,0,29,NC
17393,2014,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",2.0,1.0,Shahbaz Nadeem,4.0,DC,,1.0,4.0,0.0,0.0,2.0,35.0,"[6, 8, 10, 17]",,1.0,71.0,4.0,,0,54,NC
17394,2014,PBKS v DC,PBKS,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Shahbaz Nadeem,4.0,DC,DC,,,,,1.0,28.0,"[6, 12, 14, 16]",,0.0,31.0,4.0,,0,49,NC
17395,2015,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,,3.0,7.0,0.0,0.0,0.0,24.0,"[11, 13]",,0.0,3.0,2.0,,0,85,NC
17396,2015,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,,DC,,,,,0.0,25.0,"[8, 12, 14]",2.0,0.0,20.0,3.0,0.0,0,19,NC
17397,2015,DC v CSK,DC,CSK,"Shaheed Veer Narayan Singh International Stadium, Raipur",2.0,1.0,Shahbaz Nadeem,4.0,DC,,2.0,7.0,0.0,0.0,,,,,0.0,6.0,,,0,49,NC
17398,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,18.0,"[1, 3, 5, 7]",1.0,1.0,30.0,4.0,0.0,0,98,NC
17399,2016,GL v DC,GL,DC,"Saurashtra Cricket Association Stadium, Rajkot",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,32.0,"[2, 4, 7, 16]",,0.0,4.0,4.0,,0,87,NC
17400,2016,PBKS v DC,PBKS,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,2.0,23.0,"[1, 4, 16]",,1.0,54.0,3.0,,0,64,NC
17401,2016,MI v DC,MI,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,,,,,0.0,30.0,"[1, 3, 7, 9]",,0.0,4.0,4.0,,0,98,NC
17402,2017,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,1.0,5.0,0.0,0.0,0.0,42.0,"[1, 6, 12, 14]",,0.0,3.0,4.0,,0,89,NC
17403,2017,RPS v DC,RPS,DC,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Shahbaz Nadeem,4.0,DC,,0.0,2.0,0.0,0.0,1.0,13.0,"[5, 7, 9, 11]",0.0,0.0,41.0,4.0,1.0,1,66,NC
17404,2017,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,1.0,23.0,"[1, 7, 9, 11]",1.0,1.0,41.0,4.0,0.0,0,87,NC
17405,2017,PBKS v DC,PBKS,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Shahbaz Nadeem,4.0,DC,DC,,,,,2.0,13.0,"[2, 4]",,1.0,64.0,2.0,,0,1,NC
17406,2017,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,,0.0,1.0,0.0,0.0,0.0,9.0,[8],,0.0,4.0,0.5,,1,60,NC
17407,2017,DC v RPS,DC,RPS,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,DC,,,,,0.0,28.0,"[1, 12]",0.0,0.0,10.0,2.0,1.0,0,87,NC
17408,2017,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,0.0,0.0,0.0,0.0,1.0,21.0,"[4, 8, 10]",,1.0,39.0,3.0,,1,14,NC
17410,2018,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",2.0,1.0,Shahbaz Nadeem,4.0,DC,,,,,,2.0,34.0,"[2, 9, 11, 14]",,1.0,62.0,4.0,,0,25,NC
17411,2018,KKR v DC,KKR,DC,"Eden Gardens, Kolkata",2.0,1.0,Shahbaz Nadeem,4.0,DC,DC,,,,,0.0,22.0,"[2, 4]",,0.0,2.0,2.0,,0,91,NC
17412,2018,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Shahbaz Nadeem,4.0,DC,,6.0,8.0,0.0,0.0,1.0,43.0,"[4, 6, 8, 10]",,0.0,41.0,4.0,,0,35,NC
17413,2018,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,27.0,"[5, 7]",,0.0,-2.0,2.0,,0,90,NC
17414,2018,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",1.0,2.0,Shahbaz Nadeem,4.0,DC,,,,,,0.0,13.0,[1],,0.0,4.0,1.0,,0,29,NC
17415,2019,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Shahbaz Nadeem,4.0,SRH,,,,,,0.0,22.0,"[3, 13]",,0.0,2.0,2.0,,0,97,NC
17416,2019,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Shahbaz Nadeem,4.0,SRH,,,,,,1.0,36.0,"[7, 10, 16]",,1.0,25.0,3.0,,0,39,NC
17418,2020,SRH v MI,SRH,MI,Sharjah Cricket Stadium,2.0,1.0,Shahbaz Nadeem,4.0,SRH,,,,,,0.0,30.0,"[2, 7, 9, 11]",,0.0,4.0,4.0,,0,11,NC
17419,2020,RCB v SRH,RCB,SRH,Sharjah Cricket Stadium,2.0,1.0,Shahbaz Nadeem,4.0,SRH,,,,,,2.0,19.0,"[6, 9, 12, 14]",,1.0,60.0,4.0,,0,85,NC
17420,2020,RR v SRH,RR,SRH,Dubai International Cricket Stadium,2.0,1.0,Shahbaz Nadeem,4.0,SRH,,,,,,1.0,35.0,"[7, 9, 11, 13]",,0.0,29.0,4.0,,0,70,NC
17421,2020,SRH v DC,SRH,DC,Dubai International Cricket Stadium,1.0,2.0,Shahbaz Nadeem,4.0,SRH,,,,,,0.0,9.0,[14],1.0,0.0,12.0,1.0,0.0,0,70,NC
17422,2020,SRH v CSK,SRH,CSK,Dubai International Cricket Stadium,2.0,1.0,Shahbaz Nadeem,4.0,SRH,SRH,,,,,1.0,8.0,[2],,0.0,29.0,1.0,,0,70,NC
17423,2020,RCB v SRH,RCB,SRH,"Sheikh Zayed Stadium, Abu Dhabi",2.0,1.0,Shahbaz Nadeem,4.0,SRH,,5.0,5.0,0.0,1.0,0.0,29.0,"[6, 8, 10, 12]",,0.0,10.0,4.0,,0,58,NC
17424,2020,DC v SRH,DC,SRH,"Sheikh Zayed Stadium, Abu Dhabi",2.0,1.0,Shahbaz Nadeem,4.0,SRH,SRH,,,,,1.0,30.0,"[7, 9, 11, 13]",,1.0,29.0,4.0,,0,10,NC
17425,2021,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Shahbaz Nadeem,4.0,SRH,SRH,2.0,3.0,0.0,0.0,0.0,48.0,"[6, 10, 13, 15]",,0.0,2.0,4.0,,0,62,NC
17426,2008,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Shahid Afridi,4.0,SRH,SRH,,,,,,,,,,,,,0,90,NC
17427,2008,DC v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Shahid Afridi,4.0,SRH,SRH,2.0,7.0,0.0,0.0,0.0,17.0,"[8, 10]",,0.0,6.0,2.0,,0,65,NC
17428,2008,MI v DC,MI,SRH,"Dr DY Patil Sports Academy, Mumbai",2.0,1.0,Shahid Afridi,4.0,SRH,,10.0,4.0,1.0,1.0,3.0,28.0,"[9, 12, 14, 18]",,1.0,106.0,4.0,,0,95,NC
17429,2008,DC v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Shahid Afridi,4.0,SRH,SRH,,,,,2.0,32.0,"[6, 11, 16, 18]",,1.0,54.0,4.0,,0,38,NC
17430,2008,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Shahid Afridi,4.0,SRH,SRH,13.0,7.0,1.0,1.0,0.0,28.0,"[3, 10, 13]",,0.0,20.0,3.0,,0,49,NC
17431,2008,RR v DC,RR,SRH,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Shahid Afridi,4.0,SRH,SRH,20.0,6.0,2.0,2.0,1.0,27.0,"[7, 9, 16]",2.0,1.0,71.0,3.0,0.0,0,81,NC
17432,2008,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",2.0,1.0,Shahid Afridi,4.0,SRH,SRH,1.0,3.0,0.0,0.0,0.0,10.0,"[7, 9]",,0.0,9.0,2.0,,0,25,NC
17433,2008,DC v MI,SRH,MI,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Shahid Afridi,4.0,SRH,SRH,33.0,14.0,2.0,3.0,0.0,18.0,[14],,1.0,54.0,1.0,,0,49,NC
17434,2008,RCB v DC,RCB,SRH,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Shahid Afridi,4.0,SRH,SRH,0.0,1.0,0.0,0.0,2.0,23.0,"[7, 9, 11, 16]",1.0,1.0,72.0,4.0,0.0,1,11,NC
17435,2008,DC v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Shahid Afridi,4.0,SRH,SRH,1.0,2.0,0.0,0.0,1.0,23.0,"[6, 10, 15, 18]",,1.0,42.0,4.0,,0,61,NC
17436,2011,RR v KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Shakib Al Hasan,4.0,KKR,,,,,,,,,,,,,,0,56,NC
17437,2011,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",2.0,1.0,Shakib Al Hasan,4.0,KKR,,,,,,2.0,31.0,"[5, 8, 14, 17]",,1.0,62.0,4.0,,0,64,VC
17438,2011,KKR v Kochi,KKR,Kochi,"Eden Gardens, Kolkata",2.0,1.0,Shakib Al Hasan,4.0,KKR,KKR,,,,,2.0,21.0,"[2, 10, 12, 15]",0.0,1.0,80.0,4.0,1.0,0,86,NC
17439,2011,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",1.0,2.0,Shakib Al Hasan,4.0,KKR,,2.0,5.0,0.0,0.0,3.0,28.0,"[5, 7, 15, 19]",,1.0,103.0,4.0,,0,76,NC
17440,2011,PWI v KKR,PWI,KKR,"Dr DY Patil Sports Academy, Mumbai",2.0,1.0,Shakib Al Hasan,4.0,KKR,,,,,,0.0,29.0,"[6, 8, 19]",,0.0,-2.0,2.1,,0,72,NC
17441,2011,KKR v MI,KKR,MI,"Eden Gardens, Kolkata",1.0,2.0,Shakib Al Hasan,4.0,KKR,KKR,,,,,2.0,16.0,"[7, 9, 11, 13]",,1.0,60.0,4.0,,0,16,NC
17442,2011,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",1.0,2.0,Shakib Al Hasan,4.0,KKR,KKR,1.0,1.0,0.0,0.0,0.0,26.0,"[5, 7, 10, 14]",,0.0,7.0,4.0,,0,29,VC
