match_id,season,match_name,home_team,away_team,venue,batting_innings,bowling_innings,Player_name,Starting_11,bowling_team_bowl,batting_team_bat,prev_runs,prev_balls,prev_sixes,prev_fours,prev_wickets,prev_conceded,prev_Overs_Bowled,prev_catches,prev_Dream Team,prev_Total_FP,prev_overs,prev_fielding_heroics,prev_duck,luck,Total_FP
11892,2022,PBKS v RCB,PBKS,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,2.0,19.0,"[1, 3, 5, 18]",,1.0,68.0,4.0,,0,79,56.0
11893,2022,RCB v KKR,RCB,KKR,"Dr DY Patil Sports Academy, Navi Mumbai",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,2.0,59.0,"[2, 4, 14, 18]",,1.0,56.0,4.0,,0,85,31.0
11894,2022,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,25.0,"[2, 5, 10, 17]",,0.0,31.0,4.0,,0,26,2.0
11895,2022,RCB v MI,RCB,MI,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,0.0,43.0,"[1, 3, 17, 19]",,0.0,2.0,4.0,,0,82,6.0
11896,2022,CSK v RCB,CSK,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,,,,,0.0,51.0,"[2, 4, 16, 19]",1.0,0.0,6.0,4.0,0.0,0,22,21.0
11897,2022,DC v RCB,DC,RCB,"Wankhede Stadium, Mumbai",1.0,2.0,Mohammed Siraj,4.0,RCB,,14.0,11.0,0.0,3.0,0.0,37.0,"[1, 3, 5, 17]",,0.0,21.0,4.0,,0,46,54.0
11898,2022,LSG v RCB,LSG,RCB,"Dr DY Patil Sports Academy, Navi Mumbai",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,2.0,31.0,"[2, 5, 13, 17]",,1.0,54.0,4.0,,0,50,37.0
11899,2022,RCB v SRH,RCB,SRH,"Brabourne Stadium, Mumbai",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,1.0,31.0,"[1, 6, 13, 15]",1.0,1.0,37.0,4.0,0.0,0,79,6.0
11900,2022,RCB v RR,RCB,RR,"Maharashtra Cricket Association Stadium, Pune",2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,2.0,4.0,0.0,0.0,0.0,15.0,"[1, 3]",,0.0,6.0,2.0,,0,22,84.0
11901,2022,GT v RCB,GT,RCB,"Brabourne Stadium, Mumbai",1.0,2.0,Mohammed Siraj,4.0,RCB,,5.0,5.0,0.0,1.0,2.0,30.0,"[2, 4, 9, 17]",1.0,1.0,84.0,4.0,0.0,0,8,4.0
11902,2022,RCB v CSK,RCB,CSK,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,0.0,35.0,"[2, 6, 14, 16]",,0.0,4.0,4.0,,0,7,10.0
11904,2022,RCB v PBKS,RCB,PBKS,"Brabourne Stadium, Mumbai",2.0,1.0,Mohammed Siraj,4.0,RCB,RCB,,,,,0.0,27.0,"[6, 11, 14]",,0.0,4.0,3.0,,0,13,14.0
11905,2022,LSG v RCB,LSG,RCB,"Eden Gardens, Kolkata",1.0,2.0,Mohammed Siraj,4.0,RCB,,9.0,13.0,0.0,1.0,0.0,36.0,"[3, 6]",1.0,0.0,14.0,2.0,0.0,0,77,27.0
11906,2022,RR v RCB,RR,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,41.0,"[1, 3, 6, 16]",,0.0,27.0,4.0,,0,48,-2.0
11907,2023,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,0.0,31.0,"[1, 3]",,0.0,-2.0,2.0,,0,27,33.0
11908,2023,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,21.0,"[1, 3, 5, 19]",,1.0,33.0,4.0,,0,66,27.0
11909,2023,RCB v LSG,RCB,LSG,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,44.0,"[1, 3, 18, 20]",,0.0,27.0,4.0,,0,60,95.0
11910,2023,RCB v DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,3.0,22.0,"[1, 3, 12, 17]",,1.0,95.0,4.0,,0,4,74.0
11911,2023,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,2.0,23.0,"[1, 3, 5, 18]",1.0,1.0,74.0,4.0,0.0,0,67,37.0
11912,2023,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,30.0,"[1, 3, 14, 19]",1.0,1.0,37.0,4.0,0.0,0,75,160.0
11913,2023,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,4.0,21.0,"[1, 4, 14, 18]",0.0,1.0,160.0,4.0,1.0,0,13,38.0
11914,2023,RCB v KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohammed Siraj,4.0,RCB,,1.0,1.0,0.0,0.0,1.0,39.0,"[1, 3, 17, 19]",,1.0,38.0,4.0,,0,85,37.0
11915,2023,LSG v RCB,LSG,RCB,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1.0,2.0,Mohammed Siraj,4.0,RCB,RCB,,,,,1.0,33.0,"[1, 3, 15, 19]",,1.0,37.0,4.0,,0,8,29.0
11916,2023,DC v RCB,DC,RCB,"Arun Jaitley Stadium, Delhi",1.0,2.0,Mohammed Siraj,4.0,RCB,,0.0,1.0,0.0,0.0,1.0,24.0,"[1, 3, 17]",,0.0,29.0,3.0,,1,33,-2.0
11917,2023,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,0.0,28.0,"[1, 5]",,0.0,-2.0,2.0,,0,87,2.0
11918,2023,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,0.0,31.0,"[1, 3, 14]",,0.0,2.0,3.0,,0,53,55.0
11919,2023,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,10.0,"[1, 3]",2.0,1.0,55.0,2.0,1.0,0,49,35.0
11920,2023,RCB v GT,RCB,GT,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohammed Siraj,4.0,RCB,,,,,,1.0,17.0,"[1, 3, 14, 20]",,1.0,35.0,4.0,,0,82,54.0
11921,2023,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Mohit Rathee,4.0,PBKS,PBKS,,,,,,,,,,,,,0,80,-1.0
11922,2013,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,,,,,,,,,0,96,6.0
11923,2013,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,0.0,13.0,"[4, 6]",,0.0,6.0,2.0,,0,49,105.0
11924,2013,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,3.0,10.0,"[2, 4, 6]",,1.0,105.0,3.0,,0,47,26.0
11925,2013,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,0.0,13.0,"[2, 7, 9]",2.0,0.0,26.0,3.0,0.0,0,20,4.0
11926,2013,CSK v SRH,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,0.0,19.0,"[1, 3]",,0.0,4.0,2.0,,0,20,54.0
11927,2013,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,2.0,33.0,"[1, 3, 5, 19]",,1.0,54.0,4.0,,0,33,41.0
11928,2013,PWI v CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,1.0,23.0,"[2, 4, 6, 8]",,1.0,41.0,4.0,,0,60,87.0
11929,2013,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,3.0,21.0,"[3, 5, 7, 9]",,1.0,87.0,4.0,,0,89,62.0
11930,2013,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",2.0,1.0,Mohit Sharma,4.0,CSK,CSK,,,,,2.0,31.0,"[2, 4, 6, 8]",,1.0,62.0,4.0,,0,66,8.0
11931,2013,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Mohit Sharma,4.0,CSK,,0.0,3.0,0.0,0.0,0.0,20.0,"[2, 4, 6, 15]",,0.0,8.0,4.0,,1,36,56.0
11932,2013,RR v CSK,RR,CSK,"Sawai Mansingh Stadium, Jaipur",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,2.0,28.0,"[1, 3, 7, 9]",,1.0,56.0,4.0,,0,59,33.0
11933,2013,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,1.0,21.0,"[1, 3, 5, 7]",,1.0,33.0,4.0,,0,24,58.0
11934,2013,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,2.0,22.0,"[1, 3, 5, 19]",,1.0,58.0,4.0,,0,43,29.0
11935,2013,CSK v MI,CSK,MI,"Arun Jaitley Stadium, Delhi",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,1.0,14.0,[7],,1.0,29.0,1.0,,0,57,54.0
11936,2013,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",2.0,1.0,Mohit Sharma,4.0,CSK,CSK,,,,,2.0,32.0,"[1, 3, 5, 19]",,1.0,54.0,3.4,,0,60,45.0
11938,2014,CSK v DC,CSK,DC,"Sheikh Zayed Stadium, Abu Dhabi",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,0.0,35.0,"[2, 5, 19]",,0.0,-2.0,2.5,,0,51,33.0
11939,2014,RR v CSK,RR,CSK,Dubai International Cricket Stadium,1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,1.0,17.0,"[4, 6, 8]",,0.0,33.0,3.0,,0,36,31.0
11940,2014,CSK v MI,CSK,MI,Dubai International Cricket Stadium,2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,1.0,13.0,"[9, 11]",,0.0,31.0,2.0,,0,5,126.0
11941,2014,SRH v CSK,SRH,CSK,Sharjah Cricket Stadium,2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,4.0,14.0,"[5, 7, 16, 19]",,1.0,126.0,4.0,,0,73,56.0
11942,2014,CSK v KKR,CSK,KKR,"JSCA International Stadium Complex, Ranchi",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,2.0,27.0,"[5, 15, 18, 20]",,1.0,56.0,4.0,,0,44,107.0
11943,2014,DC v CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,3.0,22.0,"[4, 15, 17]",1.0,1.0,107.0,3.0,0.0,0,41,39.0
11944,2014,PBKS v CSK,PBKS,CSK,"Barabati Stadium, Cuttack",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,1.0,51.0,"[5, 11, 18, 20]",1.0,1.0,39.0,4.0,0.0,0,39,54.0
11945,2014,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,2.0,38.0,"[3, 5, 18, 20]",,1.0,54.0,4.0,,0,59,31.0
11946,2014,CSK v RR,CSK,RR,"JSCA International Stadium Complex, Ranchi",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,1.0,26.0,"[8, 15, 17, 19]",,1.0,31.0,4.0,,0,42,83.0
11947,2014,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,3.0,31.0,"[4, 13, 18, 20]",,1.0,83.0,4.0,,0,84,6.0
11948,2014,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,0.0,13.0,"[1, 13]",,0.0,6.0,2.0,,0,9,4.0
11949,2014,CSK v SRH,CSK,SRH,"JSCA International Stadium Complex, Ranchi",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,0.0,28.0,"[3, 8, 18]",,0.0,4.0,3.0,,0,6,2.0
11950,2014,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,0.0,33.0,"[1, 3, 17]",,0.0,2.0,3.0,,0,67,41.0
11951,2014,MI v CSK,MI,CSK,"Brabourne Stadium, Mumbai",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,1.0,16.0,"[6, 8, 19]",,1.0,41.0,3.0,,0,25,97.0
11952,2014,CSK v PBKS,CSK,PBKS,"Wankhede Stadium, Mumbai",2.0,1.0,Mohit Sharma,4.0,CSK,CSK,,,,,3.0,42.0,"[4, 6, 18, 20]",1.0,1.0,97.0,4.0,0.0,0,94,26.0
11953,2015,CSK v DC,CSK,DC,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,CSK,1.0,3.0,0.0,0.0,1.0,46.0,"[3, 6, 17, 20]",,0.0,26.0,4.0,,0,78,31.0
11954,2015,CSK v SRH,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,,2.0,1.0,0.0,0.0,1.0,33.0,"[2, 4, 6, 14]",,0.0,31.0,4.0,,0,35,62.0
11955,2015,KKR v CSK,KKR,CSK,"Eden Gardens, Kolkata",1.0,2.0,Mohit Sharma,4.0,CSK,CSK,,,,,2.0,36.0,"[2, 4, 6, 20]",1.0,1.0,62.0,4.0,0.0,0,38,33.0
11956,2015,MI v CSK,MI,CSK,"Wankhede Stadium, Mumbai",2.0,1.0,Mohit Sharma,4.0,CSK,,0.0,1.0,0.0,0.0,1.0,22.0,"[1, 3, 5, 19]",,1.0,33.0,4.0,,1,95,27.0
11957,2015,RR v CSK,RR,CSK,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,1.0,43.0,"[6, 8, 10, 19]",,0.0,27.0,4.0,,0,31,4.0
11958,2015,RCB v CSK,RCB,CSK,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohit Sharma,4.0,CSK,CSK,,,,,0.0,33.0,"[4, 6, 16, 18]",,0.0,4.0,4.0,,0,61,14.0
11959,2015,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,,2.0,6.0,0.0,0.0,0.0,39.0,"[3, 5, 7, 19]",1.0,0.0,14.0,4.0,0.0,0,92,35.0
11960,2015,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,1.0,10.0,"[5, 14, 20]",,1.0,35.0,3.0,,0,25,29.0
11961,2015,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Mohit Sharma,4.0,CSK,,,,,,1.0,24.0,"[4, 13, 15]",,0.0,29.0,3.0,,0,1,-2.0
11962,2015,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,CSK,,,,,0.0,58.0,"[1, 3, 15, 19]",,0.0,-2.0,4.0,,0,95,29.0
11963,2015,CSK v MI,CSK,MI,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,,0.0,0.0,0.0,0.0,1.0,29.0,"[6, 8, 13, 19]",,0.0,29.0,4.0,,1,33,4.0
11964,2015,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,0.0,19.0,"[2, 4]",,0.0,4.0,2.0,,0,20,85.0
11965,2015,DC v CSK,DC,CSK,"Shaheed Veer Narayan Singh International Stadium, Raipur",1.0,2.0,Mohit Sharma,4.0,CSK,,,,,,3.0,25.0,"[2, 4, 6, 19]",,1.0,85.0,4.0,,0,26,12.0
11966,2015,CSK v MI,CSK,MI,"Wankhede Stadium, Mumbai",2.0,1.0,Mohit Sharma,4.0,CSK,CSK,,,,,0.0,17.0,"[2, 4]",1.0,0.0,12.0,2.0,0.0,0,15,30.0
11967,2015,CSK v RCB,CSK,RCB,"JSCA International Stadium Complex, Ranchi",2.0,1.0,Mohit Sharma,4.0,CSK,,3.0,3.0,0.0,0.0,1.0,33.0,"[10, 12, 19]",,0.0,30.0,3.0,,0,32,49.0
11968,2015,CSK v MI,CSK,MI,"Eden Gardens, Kolkata",2.0,1.0,Mohit Sharma,4.0,CSK,CSK,,,,,1.0,22.0,"[7, 9, 11, 19]",2.0,1.0,49.0,4.0,0.0,0,55,55.0
11969,2016,PBKS v GL,PBKS,GL,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohit Sharma,4.0,PBKS,,21.0,7.0,2.0,1.0,1.0,38.0,"[2, 10, 16, 19]",,1.0,55.0,4.0,,0,8,12.0
11970,2016,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,0.0,24.0,"[4, 13, 18]",1.0,0.0,12.0,2.4,0.0,0,61,26.0
11971,2016,PBKS v RPS,PBKS,RPS,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mohit Sharma,4.0,PBKS,,15.0,8.0,1.0,1.0,0.0,10.0,"[4, 10]",,1.0,26.0,2.0,,0,56,95.0
11972,2016,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,3.0,23.0,"[7, 9, 18, 20]",1.0,1.0,95.0,4.0,0.0,0,11,5.0
11973,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,2.0,Mohit Sharma,4.0,PBKS,,1.0,3.0,0.0,0.0,0.0,29.0,"[5, 12, 15, 18]",,0.0,5.0,3.1,,0,95,31.0
11974,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,1.0,20.0,"[6, 8, 17]",,0.0,31.0,3.0,,0,10,83.0
11975,2016,GL v PBKS,GL,PBKS,"Saurashtra Cricket Association Stadium, Rajkot",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,0.0,0.0,0.0,0.0,3.0,38.0,"[7, 13, 18, 20]",,1.0,83.0,4.0,,1,60,84.0
11976,2016,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",2.0,1.0,Mohit Sharma,4.0,PBKS,PBKS,1.0,2.0,0.0,0.0,3.0,32.0,"[2, 5, 16, 19]",,1.0,84.0,4.0,,0,92,17.0
11977,2016,PBKS v DC,PBKS,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohit Sharma,4.0,PBKS,,1.0,1.0,0.0,0.0,0.0,39.0,"[2, 4, 17, 19]",0.0,0.0,17.0,4.0,1.0,0,95,8.0
11978,2016,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mohit Sharma,4.0,PBKS,,,,,,0.0,21.0,"[2, 4, 15, 19]",,0.0,8.0,4.0,,0,26,2.0
11979,2016,MI v PBKS,MI,PBKS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2.0,1.0,Mohit Sharma,4.0,PBKS,,,,,,0.0,33.0,"[3, 17, 19]",,0.0,2.0,3.0,,0,63,56.0
11980,2016,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohit Sharma,4.0,PBKS,,,,,,2.0,26.0,"[2, 6, 18, 20]",,1.0,56.0,4.0,,0,13,14.0
11981,2016,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",2.0,1.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,0.0,40.0,"[3, 14, 18, 20]",0.0,0.0,14.0,3.4,1.0,0,19,18.0
11982,2016,RPS v PBKS,RPS,PBKS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1.0,2.0,Mohit Sharma,4.0,PBKS,,14.0,12.0,0.0,2.0,0.0,33.0,"[2, 13, 15]",,0.0,18.0,3.0,,0,80,29.0
11983,2017,PBKS v RPS,PBKS,RPS,"Holkar Cricket Stadium, Indore",2.0,1.0,Mohit Sharma,4.0,PBKS,,,,,,1.0,39.0,"[2, 6, 17, 19]",,0.0,29.0,4.0,,0,21,4.0
11984,2017,PBKS v RCB,PBKS,RCB,"Holkar Cricket Stadium, Indore",2.0,1.0,Mohit Sharma,4.0,PBKS,,,,,,0.0,34.0,"[2, 4, 17, 19]",,0.0,4.0,4.0,,0,71,0.0
11985,2017,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,0.0,47.0,"[3, 8, 18, 20]",,0.0,0.0,4.0,,0,98,13.0
11986,2017,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",2.0,1.0,Mohit Sharma,4.0,PBKS,PBKS,10.0,8.0,0.0,1.0,0.0,30.0,"[7, 13, 15]",,0.0,13.0,3.0,,0,38,51.0
11987,2017,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,1.0,Mohit Sharma,4.0,PBKS,PBKS,13.0,14.0,0.0,1.0,1.0,37.0,"[2, 6, 12, 17]",1.0,1.0,51.0,4.0,0.0,0,53,68.0
11988,2017,PBKS v MI,PBKS,MI,"Holkar Cricket Stadium, Indore",1.0,2.0,Mohit Sharma,4.0,PBKS,,10.0,5.0,1.0,0.0,2.0,25.0,"[5, 8, 17, 19]",,1.0,68.0,4.0,,0,50,25.0
11989,2017,GL v PBKS,GL,PBKS,"Saurashtra Cricket Association Stadium, Rajkot",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,1.0,29.0,"[5, 14, 16]",,1.0,25.0,2.3,,0,55,35.0
11990,2017,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mohit Sharma,4.0,PBKS,PBKS,4.0,3.0,0.0,0.0,1.0,25.0,"[2, 6, 16, 19]",,1.0,35.0,4.0,,0,89,27.0
11991,2017,PBKS v DC,PBKS,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mohit Sharma,4.0,PBKS,,2.0,4.0,0.0,0.0,1.0,34.0,"[4, 15, 20]",,0.0,27.0,3.0,,0,2,37.0
11992,2017,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,1.0,3.0,"[6, 18]",1.0,1.0,37.0,1.1,0.0,0,32,63.0
11993,2017,PBKS v GL,PBKS,GL,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohit Sharma,4.0,PBKS,,6.0,4.0,0.0,1.0,2.0,24.0,"[8, 10, 17, 19]",,1.0,63.0,4.0,,0,72,4.0
11994,2017,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohit Sharma,4.0,PBKS,,,,,,0.0,35.0,"[2, 6, 14, 16]",,0.0,4.0,4.0,,0,96,54.0
11995,2017,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",1.0,2.0,Mohit Sharma,4.0,PBKS,,,,,,2.0,24.0,"[4, 17, 19]",,1.0,54.0,3.0,,0,71,56.0
11996,2017,RPS v PBKS,RPS,PBKS,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,2.0,57.0,"[6, 9, 18, 20]",,1.0,56.0,4.0,,0,55,6.0
11997,2018,PBKS v DC,PBKS,DC,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2.0,1.0,Mohit Sharma,4.0,PBKS,,6.0,12.0,0.0,0.0,0.0,6.0,[2],,0.0,6.0,1.0,,0,90,62.0
11998,2018,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,2.0,33.0,"[2, 11, 17, 20]",,1.0,62.0,4.0,,0,76,-1.0
11999,2018,PBKS v CSK,PBKS,CSK,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohit Sharma,4.0,PBKS,,1.0,2.0,0.0,0.0,0.0,45.0,"[8, 15, 18, 20]",,0.0,-1.0,3.3,,0,80,25.0
12000,2018,PBKS v SRH,PBKS,SRH,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,2.0,Mohit Sharma,4.0,PBKS,,,,,,1.0,47.0,"[2, 4, 18, 20]",,0.0,25.0,4.0,,0,41,64.0
12001,2018,RR v PBKS,RR,PBKS,"Sawai Mansingh Stadium, Jaipur",2.0,1.0,Mohit Sharma,4.0,PBKS,,,,,,2.0,51.0,"[2, 5, 13, 19]",,1.0,64.0,4.0,,0,39,4.0
12002,2018,PBKS v KKR,PBKS,KKR,"Holkar Cricket Stadium, Indore",2.0,1.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,0.0,29.0,"[3, 5, 19]",,0.0,4.0,3.0,,0,8,40.0
12003,2018,PBKS v RCB,PBKS,RCB,"Holkar Cricket Stadium, Indore",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,4.0,3.0,0.0,1.0,1.0,40.0,"[1, 3, 14, 18]",1.0,1.0,40.0,4.0,0.0,0,51,7.0
12004,2018,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",2.0,1.0,Mohit Sharma,4.0,PBKS,,3.0,5.0,0.0,0.0,0.0,15.0,[5],,0.0,7.0,1.0,,0,28,0.0
12005,2018,CSK v PBKS,CSK,PBKS,"Maharashtra Cricket Association Stadium, Pune",1.0,2.0,Mohit Sharma,4.0,PBKS,PBKS,,,,,0.0,34.0,"[2, 5, 20]",,0.0,0.0,3.0,,0,80,39.0
